driver_id,segment_id,is_straight,is_eingang,is_mitte,is_apex,v_car_mean,v_car_std,v_car_min,v_car_max,v_car_skew,v_car_kurtosis,percent_throttle_mean,percent_throttle_std,percent_throttle_min,percent_throttle_max,percent_throttle_skew,percent_throttle_kurtosis,percent_brake_mean,percent_brake_std,percent_brake_min,percent_brake_max,percent_brake_skew,percent_brake_kurtosis,steering_angle_mean,steering_angle_std,steering_angle_min,steering_angle_max,steering_angle_skew,steering_angle_kurtosis,g_lat_mean,g_lat_std,g_lat_min,g_lat_max,g_lat_skew,g_lat_kurtosis,g_long_mean,g_long_std,g_long_min,g_long_max,g_long_skew,g_long_kurtosis,n_engine_mean,n_engine_std,n_engine_min,n_engine_max,n_engine_skew,n_engine_kurtosis,t_tyreFR_mean,t_tyreFR_std,t_tyreFR_min,t_tyreFR_max,t_tyreFR_skew,t_tyreFR_kurtosis,t_tyreFL_mean,t_tyreFL_std,t_tyreFL_min,t_tyreFL_max,t_tyreFL_skew,t_tyreFL_kurtosis,t_tyreRR_mean,t_tyreRR_std,t_tyreRR_min,t_tyreRR_max,t_tyreRR_skew,t_tyreRR_kurtosis,t_tyreRL_mean,t_tyreRL_std,t_tyreRL_min,t_tyreRL_max,t_tyreRL_skew,t_tyreRL_kurtosis,p_tyreFR_mean,p_tyreFR_std,p_tyreFR_min,p_tyreFR_max,p_tyreFR_skew,p_tyreFR_kurtosis,p_tyreFL_mean,p_tyreFL_std,p_tyreFL_min,p_tyreFL_max,p_tyreFL_skew,p_tyreFL_kurtosis,p_tyreRR_mean,p_tyreRR_std,p_tyreRR_min,p_tyreRR_max,p_tyreRR_skew,p_tyreRR_kurtosis,p_tyreRL_mean,p_tyreRL_std,p_tyreRL_min,p_tyreRL_max,p_tyreRL_skew,p_tyreRL_kurtosis,v_x_mean,v_x_std,v_x_min,v_x_max,v_x_skew,v_x_kurtosis,v_z_mean,v_z_std,v_z_min,v_z_max,v_z_skew,v_z_kurtosis,jerk_mean,jerk_max,steering_rate_mean,steering_rate_max,steering_smoothness,throttle_changes,throttle_smoothness,throttle_aggressive,brake_events,brake_pct,brake_max_pressure,trail_brake_pct,corner_count,g_lat_extreme_pct,speed_cv,steering_angle_dominant_freq,percent_throttle_dominant_freq,g_lat_dominant_freq,gear_ratio_mean,gear_ratio_std,tire_temp_diff_fr,tire_pressure_diff_lr
_ALAD201_,_ALAD201__0,1,0,0,0,69.7515,34.12657290074701,5.826666666666654,134.17000000000002,0.42037964268621375,-0.8395652705411063,50.289449999999995,29.433976667237815,0.0,90.0,-0.7976756649262863,-0.9036988729561055,7.1895,16.877086974652947,0.0,83.36,2.7694286987246173,7.628859789472527,12.175660000000004,26.253492266066242,-22.3,83.92,1.5468289251112473,1.513036065341823,-0.20611900000000008,0.2833769672383806,-1.0570000000000004,0.2330000000000001,-1.0917338340167424,0.4325905488334736,0.06711000000000043,0.36268442191525124,-1.097999999999999,0.8309999999999995,-1.2193772480339116,1.4722470617990355,3318.4691428571427,1609.0333214503771,1099.4285714285716,6036.142857142857,0.16332221806243064,-1.64248030976973,77.65403,1.5757344272116414,74.753,80.0,-0.2072206417141328,-1.2305068047107117,77.85229999999999,1.422596744689091,75.122,80.0,-0.2674208946882428,-1.1159247398065673,78.657038,1.013102665851788,76.6735,80.0,-0.4221696130805986,-1.1819930987606762,78.75819600000001,0.9386499766068288,76.85849999999999,80.0,-0.4941239308883173,-1.0839062858066015,33.2646406,0.252120359613499,32.8005,33.64,-0.20722393513581636,-1.2304341495107047,33.296370800000005,0.22761801727315004,32.8595,33.64,-0.26740079545379325,-1.1159469236919775,33.4251258,0.1620942998206908,33.1078,33.64,-0.42217093210165524,-1.181987166920007,33.441309999999994,0.1501834622719824,33.1374,33.64,-0.49411625445551494,-1.0839085058871307,19.373184000000002,9.47831382294045,1.6189999999999998,37.268,0.42050101957489433,-0.839143860962901,-0.2051386,0.16384056729039972,-0.7943,0.1028,-1.633634912078864,2.638305632601247,0.038749498997995936,1.0109999999999992,0.6604809619238478,5.279999999999987,1.1027879063996573,301,2.1294704001143367,139,109,0.218,83.36,0.04,93,0.014,0.4892593336557304,0.002,0.0,0.0,0.022307356844495467,0.007208381756529166,-0.9544519999999999,-0.00777299999999994
_ALAD201_,_ALAD201__1,1,0,0,0,35.88136666666667,26.002066537082953,0.0,109.97333333333333,0.18282825145986953,-0.7535721970492495,41.41992,31.80596836748726,0.0,90.25,-0.20577628836117964,-1.589848481573186,12.0223,20.393601116771897,0.0,83.36,1.703288483658383,1.9998352295505768,-5.249680000000001,39.04597456201599,-56.29,83.92,0.7483995647328087,-0.20953767279115265,-0.11825733333333338,0.316714201522796,-1.0570000000000004,0.5121666666666664,-1.1775675753222823,0.8232676209046139,-0.09112199999999968,0.3598661794556416,-1.097999999999999,0.7220000000000013,-1.2327259305546905,0.9041880636424198,2399.0271428571427,1558.2115048198882,780.8571428571427,8749.857142857143,1.7850410513379127,2.9538381354553227,74.770862,1.7472341797698443,71.786,77.821,0.026933075756925176,-1.1971713302805191,75.125514,1.7452727791964218,72.131,78.035,0.004151915825999175,-1.2224642485893067,76.574698,1.4146203281432088,73.8615,78.8965,-0.19324723425117932,-1.07043512322177,76.824166,1.3179847220070495,74.34100000000001,79.02,-0.09216093588241042,-1.117129153713442,32.803332,0.2795609866487097,32.3258,33.2914,0.02692099888138584,-1.1971703497755328,32.8600814,0.2792424332261126,32.381,33.3256,0.004120250940043893,-1.2224729312199343,33.091952600000006,0.2263404344195706,32.6579,33.4635,-0.19326446616550413,-1.070428663013502,33.131866200000005,0.21087782623490775,32.7346,33.4832,-0.09217150078252218,-1.117138271056649,9.963809999999999,7.2221607737504705,-0.08600000000000207,30.528,0.1808764138556658,-0.7572156152139584,-0.1354902,0.1447441852509454,-0.7943,0.0105,-2.0638305594381676,5.480386809140727,0.04824649298597193,1.2190000000000012,0.7268336673346695,5.279999999999987,1.155714925945083,273,2.8957492140010173,110,173,0.346,83.36,0.1,94,0.014,0.7246676542164958,0.002,0.0,0.002,0.017731389893067082,0.01258626434496712,-1.7512439999999991,-0.008417900000000087
_ALAD201_,_ALAD201__2,1,0,0,0,38.57085333333333,29.90821548123228,0.0,100.75333333333333,0.37160851564904807,-0.8989403975804557,39.979200000000006,23.637896701271877,0.0,90.25,-0.058721178559552244,-0.5827773834744607,7.39994,15.999476791332896,0.0,65.105,2.4084691487669314,4.7761785867810405,-26.69828,17.338182449195767,-56.29,3.1000000000000014,-0.009395919340906852,-1.3486293029117415,0.15193266666666663,0.2062512756044055,-0.05750000000000011,1.1663333333333332,2.3530469788700117,6.908559342354474,0.030574000000000396,0.3222262567265431,-1.0129999999999981,0.8710000000000022,-1.4949923760625201,2.9800486664629178,3641.3622857142855,2646.719473661549,780.8571428571427,8999.0,0.6056297114664266,-1.1406091394598814,71.800718,1.6826281616792227,69.015,74.741,0.029648799110844958,-1.2058863359664225,72.144112,1.6944677499014258,69.223,75.109,0.02383661577598626,-1.1954103460922076,73.823614,1.774186614199307,70.838,76.665,-0.047432597021267384,-1.2796451916351412,74.23135,1.6700034175114735,71.2655,76.85,-0.14056814927120564,-1.2720519462361615,32.3281098,0.2692196251463848,31.8824,32.7985,0.029673329641824505,-1.2058722851543564,32.3830564,0.2711144881761948,31.9158,32.8575,0.023859510234636876,-1.1954250746744859,32.6517776,0.2838704859231407,32.1741,33.1064,-0.047415934746201156,-1.2796476703931479,32.7170172,0.2671996570060674,32.2425,33.136,-0.14055848804400337,-1.2720338885666178,10.711684,8.308625253562951,-0.08600000000000207,27.983,0.3708876040008484,-0.8994834602996842,-0.11259860000000002,0.09813176477593787,-0.5,0.0105,-1.1327005597549253,1.6532899108578532,0.06702204408817636,1.2190000000000012,0.6129258517034069,3.1799999999999997,0.8826166118341578,341,8.028147164032427,115,170,0.34,65.105,0.244,23,0.016,0.7754097231749749,0.0,0.0,0.0,0.013274221118952486,0.011169633412754839,-2.055067,0.0051464999999998465
_ALAD201_,_ALAD201__3,1,0,0,0,41.020873333333334,33.59434801956292,0.0,100.75333333333333,0.14785325780810502,-1.2839117455660904,23.29376,22.186998852084525,0.0,90.0,0.33480203617090537,-0.8987032301436986,9.12984,14.551750773511756,0.0,51.74,1.6066860636356535,1.275945395619007,-13.450339999999999,20.187046839109478,-59.89,78.68,-0.04886939219893485,1.2415603284591672,0.1972676666666666,0.28905673697025097,-0.15200000000000014,1.1663333333333332,1.7900266103783118,2.315893618236138,-0.04093999999999963,0.32839865468664753,-2.968,0.8710000000000022,-1.971616829337854,12.165188378013024,3342.5345714285713,2747.3716211690066,900.1428571428573,8999.0,0.6773394419558232,-1.1470932434515528,69.05816400000002,1.5149766853334745,66.377,71.776,0.03235306504908511,-1.1059192417195387,69.195088,1.7201708241497413,66.023,72.121,-0.07058662033815276,-1.1397691372951915,70.88054500000001,1.6425335364841112,67.9755,73.85,0.04257906335140969,-1.0854110031642206,71.219255,1.797216746938165,68.0765,74.33,-0.018028989622223116,-1.1760793284805167,31.8893026,0.24239955167706065,31.4602,32.3241,0.03229548721079091,-1.1059010895635233,31.911213600000004,0.2752243474968012,31.4037,32.3793,-0.07063402731934008,-1.1398099325168034,32.1808866,0.26280403170507116,31.716,32.656,0.04257863141624088,-1.0854157537891427,32.235082399999996,0.2875560071538064,31.7323,32.7328,-0.018046910000100606,-1.176063510116003,11.270496000000001,9.477663522302532,-2.676000000000002,27.983,0.12310028305857927,-1.2909749483141235,-0.1328304,0.12956005385858715,-0.5,0.1348,-0.8005132734293604,-0.04858270978272072,0.048697394789579164,2.968,1.0423847695390784,20.569999999999997,2.355855490335733,223,7.711327682025958,71,234,0.468,51.74,0.196,58,0.028,0.8189573860999921,0.0,0.0,0.0,0.01187716758393466,0.010010938630845522,-1.923274,0.016142399999999887
_ALAD201_,_ALAD201__4,1,0,0,0,23.897313333333333,24.84022493554535,0.0,93.57333333333334,1.1419066845425345,0.6790138578088163,17.22238,20.972143694329393,0.0,62.86,0.8496897770935629,-0.6426924962722431,8.179649999999999,14.747151702193207,0.0,51.74,1.6990384296512187,1.4794162783168696,-4.002759999999996,38.151623152657606,-59.89,89.41,0.9208916746100807,0.6957440263272447,0.07807133333333328,0.26377438406587805,-0.3233333333333337,1.1171666666666666,2.309966607743455,5.597546951733163,-0.05230799999999967,0.340598281170061,-2.968,0.8399999999999999,-1.5458939560926144,10.167522009907838,2219.7948571428574,1565.4526362835193,661.8571428571427,6791.714285714286,1.3041780813837691,0.989692003596939,66.20992000000001,1.8066716839536723,62.961,69.009,-0.16401754448555528,-1.2147273741878652,65.95670600000001,2.002190685115681,62.542,69.211,-0.06173389295268437,-1.2953065291065626,67.938256,1.7786927442546112,64.8285,70.829,-0.05401382260259627,-1.241866537343594,68.079401,1.8340515976108742,64.928,71.2525,0.009517157682159829,-1.2045965913654733,31.433586199999997,0.2890652535147731,30.9137,31.8815,-0.16395466278032497,-1.2146964413438837,31.3930746,0.3203506992263947,30.8468,31.9138,-0.06171673399659361,-1.2953130153704466,31.7101214,0.28459118679614803,31.2126,32.1726,-0.05403408756899184,-1.2418572340827012,31.732705,0.2934489087302934,31.2285,32.2404,0.009519826070885976,-1.2046040185467701,3.4175199999999997,8.941385506597957,-7.558,25.975,0.8826649881879354,-0.11741543472860094,-0.05179559999999999,0.1372253228112071,-0.44170000000000004,0.1348,-1.4032793342478564,1.0749897785058469,0.037404809619238436,2.968,1.2188577154308615,20.569999999999997,2.626634517461026,193,1.9043991107823754,74,156,0.312,51.74,0.04,37,0.012,1.0394567602476061,0.002,0.0,0.002,0.008593382635776798,0.006887525058495826,-1.9255155,0.03154760000000007
_ALAD201_,_ALAD201__5,1,0,0,0,45.04092,22.232469613364042,0.07333333333333769,87.25,-0.14568520862953938,-1.0469452980152276,33.25853,17.81215282017028,0.0,62.86,-0.2648514172455055,-0.7396207575676623,0.0,0.0,0.0,0.0,0.0,0.0,7.026080000000005,36.9086437712577,-56.83,89.41,0.6068227142049183,0.1423738299211208,-0.1014476666666667,0.24855684725385815,-1.0430000000000001,0.22350000000000003,-1.9980743441478246,4.088632461720633,0.1039080000000005,0.18548515718515055,-0.6969999999999992,0.8399999999999999,0.5110107567210093,1.687075876779459,2692.4868571428574,813.4621169451079,661.8571428571427,4882.857142857143,-0.6588082517250569,0.3556473145481398,63.023786,1.882058617632299,59.884,66.366,0.08863064664297386,-1.1787651604451246,62.607265999999996,1.8508221414398522,59.52,66.01,0.10780779969882455,-1.1464008555319005,64.87605099999999,1.7400463324000885,62.0695,67.964,0.0837205238371727,-1.2343276688913511,64.98807099999999,1.725213381138403,62.223,68.065,0.10054399301337866,-1.2364479067127971,30.923805799999997,0.3011306168199441,30.4215,31.4585,0.08859155402091998,-1.178781869580239,30.857166,0.2961289983166121,30.3632,31.4015,0.10781275874673478,-1.1463845433980313,31.220171,0.27840595974044813,30.7711,31.7142,0.08374712210291102,-1.234293999340866,31.2380908,0.27603567761316655,30.7957,31.7304,0.10055029274717864,-1.2364446266258124,9.413698,10.29702380354615,-7.558,24.235,-0.5467300531788707,-1.2492841983951537,-0.0874516,0.1066879326701947,-0.2416,0.1019,0.5418429813430937,-1.3261178667830438,0.02753106212424844,0.9770000000000003,0.8942885771543087,8.879999999999995,1.551151484099082,305,1.9923318261972052,138,0,0.0,0.0,0.0,36,0.006,0.49360601692323397,0.002,0.0,0.0,0.016272266068974247,0.006347068966953888,-2.1165350000000003,0.04227980000000014
_ALAD201_,_ALAD201__6,1,0,0,0,79.47548,21.52380368833642,49.37,118.0,0.4221815153765981,-1.2870288272819852,36.05106,17.68937436644948,0.0,90.0,-0.5493001719272148,-0.371880108853317,4.2946,11.627336588402349,0.0,46.145,2.533547773671399,4.737156290160392,4.54176,17.756357613609836,-35.64,68.31,1.6009991669083365,4.1019331975551685,-0.0754063333333334,0.2770590569894601,-1.0430000000000001,0.6308333333333334,-1.1863404459962839,3.063301703168289,0.02079200000000055,0.21638835628563755,-0.7240000000000002,0.6720000000000006,-2.124723759874966,3.7220559761130376,3240.068,483.6010024597567,2145.5714285714284,5460.857142857143,0.19509130511658598,1.0102934173181763,59.983544,1.6329095933529203,57.341,62.949,0.13798716719067003,-1.2114045551308246,59.637954,1.5837737060211603,57.072,62.531,0.1503096761525504,-1.2114947239229719,62.206104,1.3529873377766697,59.9965,64.8175,0.2224504998476769,-1.0862693053161283,62.364515,1.3142844244207565,60.174,64.9165,0.2192285573693987,-1.0679709222388039,30.437364999999996,0.26126610318791843,30.014499999999998,30.9119,0.13799152049145907,-1.2114116506136243,30.382073,0.25340776043957297,29.9715,30.845,0.15028444680116282,-1.211514308502016,30.7929778,0.21648001267359532,30.4394,31.2108,0.22242254712680692,-1.0863412412733837,30.818320999999997,0.21028600899489253,30.4678,31.2267,0.2191863571011636,-1.0679551696338847,22.074994000000004,5.978416051929139,13.713,32.775999999999996,0.4222166886335975,-1.286986423344739,-0.2409826,0.10095047913328593,-0.6279,-0.11900000000000001,-1.645669324439676,2.495913797992708,0.0148897795591182,0.5560000000000009,0.6045691382765532,4.920000000000002,0.930826083779448,299,5.933744104214541,149,72,0.144,46.145,0.052,46,0.006,0.2708231949969126,0.004,0.0,0.004,0.024324697606940355,0.004299607361669895,-2.4745604999999995,0.040317599999999926
_ALAD201_,_ALAD201__7,1,0,0,0,84.45332,18.554566116662496,54.269999999999996,118.0,0.2696584196164009,-1.154202927683762,41.325520000000004,22.40058420063191,0.0,90.0,-0.7861446951512312,-0.6531961668640656,7.180350000000001,14.499001970049527,0.0,46.51,1.6858970282170367,1.074561104297139,3.3412800000000002,22.036504622140054,-39.98,57.650000000000006,0.37206744356517324,-0.01179749029572319,-0.0790383333333334,0.4444359948012762,-1.2876666666666674,0.7946666666666666,-0.45668807804875655,0.3184075123146144,-0.002289999999999523,0.27578131535693273,-0.7369999999999983,0.3940000000000019,-1.569966690500528,0.8093436657281834,2963.6168571428575,671.1618413795588,1846.5714285714284,5460.857142857143,0.3054869402867967,-0.6836113525819183,57.401230000000005,1.351213076128262,55.109,59.872,0.07660532137225247,-1.1496527781327914,57.146608,1.277226317586668,55.059,59.508,0.14441780769650703,-1.2122015171482463,60.02768700000001,1.1729919247509764,58.0465,62.0605,0.01733379743543925,-1.2357282926508597,60.190414000000004,1.1893539160418147,58.3015,62.214,0.04420831338461568,-1.3437325008802663,30.0241942,0.21619410673364806,29.6574,30.4195,0.07663873548864326,-1.1496361822386227,29.9834564,0.20435387145596243,29.6494,30.3613,0.14440413452840814,-1.2121907122128759,30.444428399999996,0.1876773566348375,30.1275,30.7697,0.01733460063335583,-1.2357777833541908,30.4704652,0.19029864988738096,30.1683,30.7943,0.044234670756496446,-1.3436935961205985,23.455898,5.154842691644043,15.073,32.775999999999996,0.26991199127677085,-1.1546114111667007,-0.2703242,0.10656000166272522,-0.6279,-0.116,-1.32343244178429,1.1156321268357932,0.016438877755510978,0.33500000000000085,0.8275551102204408,5.699999999999999,1.2247387260344165,298,6.025041642950692,148,115,0.23,46.51,0.07,130,0.048,0.2197020306242604,0.002,0.0,0.002,0.028609911117427132,0.0018675058974578346,-2.8351314999999997,0.03338729999999986
_ALAD201_,_ALAD201__8,1,0,0,0,96.40534,27.78515679111101,54.269999999999996,148.34333333333333,0.4107280857445289,-1.1114590672214426,54.248850000000004,21.557925754290462,0.0,75.22,-1.6233045556275079,1.4638747799300837,3.8306799999999996,10.791662014611093,0.0,46.51,2.7405710318462515,6.120632904530291,3.7621,20.92094292784147,-39.98,57.650000000000006,0.5627421734908408,0.3413642723720596,-0.031674333333333395,0.4555609983514831,-1.2876666666666674,0.7946666666666666,-0.7072435865234847,0.23437991747537446,0.08218800000000046,0.22041440210657742,-0.7369999999999983,0.31700000000000017,-2.4970697011449308,4.7784119311794075,3130.325142857143,733.702250955817,1846.5714285714284,4371.571428571428,0.04827547944741985,-1.2738908077340456,55.256838,1.119226187933431,53.709,57.331,0.2671012947214698,-1.2685920118646103,55.09049400000001,1.0699247440656752,53.487,57.061,0.11508758093119535,-1.2701355130301082,58.227006,0.8972658056362118,57.036500000000004,59.9875,0.3914859011497734,-1.1916279571865298,58.40744699999999,0.8534451937242368,57.167,60.1635,0.35042815428902546,-1.0432148106302679,29.6810906,0.17907422676543946,29.4335,30.0129,0.2670771559492295,-1.2686646226086558,29.6544788,0.17119332963220277,29.3979,29.9698,0.1150548991190517,-1.2700771375374684,30.1563198,0.14356329777474466,29.9658,30.438,0.3914954379266375,-1.1915358660496123,30.185192000000004,0.13654954095858393,29.9867,30.4661,0.3504539378955067,-1.0432303370400058,26.775942000000004,7.718991149796456,15.073,41.204,0.4105450392274892,-1.111840743269033,-0.2809296,0.11120839304584884,-0.729,-0.116,-1.5130979025311202,2.5637752981310644,0.014050100200400793,0.20000000000000284,0.9041683366733466,5.699999999999999,1.3098341394349995,301,2.2830892073525297,135,65,0.13,46.51,0.034,120,0.048,0.28821179929347496,0.002,0.0,0.002,0.03047655767041629,0.0020408181145043455,-3.1435605000000004,0.027741999999999892
_ALAD201_,_ALAD201__9,1,0,0,0,97.11169333333335,28.71854307236509,56.93666666666667,148.34333333333333,0.31325465576354794,-1.3291258965339108,58.99564,24.880086555122755,0.0,92.13,-1.4041305641420143,0.9196151786416511,5.17312,13.650499729519066,0.0,51.885,2.5185239990678037,4.795161858508898,13.410359999999999,27.676000835930036,-22.509999999999998,74.55,1.0709193778437194,-0.3869317517890698,-0.19929200000000002,0.5237148463539635,-1.388,0.46033333333333326,-0.8488110966181762,-0.7406738397387467,0.0022340000000004422,0.27720401736627126,-0.8219999999999992,0.647000000000002,-1.736370472682263,2.0643286504534997,3099.5751428571425,946.0887682531569,1689.0,7314.142857142857,0.35265260520664254,0.07144292886833448,53.615964,0.7914403165773146,52.174,55.1,-0.05919484914758081,-1.0004400428127098,53.631381999999995,0.6435880018117179,52.566,55.05,0.4510764643499495,-0.7168985483773826,56.860116,0.6954693189091808,55.5515,58.04,-0.2760044276158835,-1.0863175584138476,57.206965,0.5474913463014737,56.3135,58.296,0.25500704955808995,-1.0509921293270705,29.418553,0.12662711183234024,29.1879,29.6559,-0.05922210068525083,-1.0004639180748314,29.4210182,0.10297629420774469,29.2505,29.648,0.4512051128281417,-0.7168243623928481,29.937615400000002,0.11127750402862206,29.7282,30.1264,-0.27599698245372817,-1.0862975125856942,29.9931136,0.08760080168034995,29.8502,30.1674,0.25497457357798026,-1.0510955009128184,26.97107,7.978533538006843,15.808,41.204,0.31328954900242983,-1.3293558988896124,-0.3032656,0.1480260596538326,-0.729,-0.0269,-1.233213855824316,1.06933590358443,0.021765531062124335,0.6820000000000022,0.8385771543086171,11.270000000000003,1.5437309682675746,337,6.15191421771911,154,73,0.146,51.885,0.042,144,0.124,0.2957269283531337,0.002,0.0,0.002,0.031676557609459054,0.0030931150250734954,-3.4098675000000003,0.026516499999999894
